"","poll_id","state","state.name","pollster","numeric_grade","end_date","sample_size","population","DEM","REP","days.until"
"1122",87787,"FL","Florida","ActiVote",NA,2024-08-15,400,"lv",45.9,54.1,82
"1123",87789,"NH","New Hampshire","St. Anselm",2.4,2024-08-14,1656,"rv",51,44,83
"1124",87790,"WI","Wisconsin","TIPP",1.8,2024-08-14,976,"lv",46.7,45.9,83
"1125",87790,"WI","Wisconsin","TIPP",1.8,2024-08-14,1015,"rv",46.15,44.6,83
"1126",87792,"MT","Montana","RMG Research",2.3,2024-08-14,540,"rv",39,57,83
"1127",87797,"PA","Pennsylvania","Emerson",2.9,2024-08-14,1000,"lv",48.05,49.05,83
"1128",87798,"WA","Washington","DHM Research",2.1,2024-07-17,500,"rv",42.4,38.2,111
"1129",87800,"PA","Pennsylvania","Cygnal",2.1,2024-08-15,800,"lv",45.6,45.7,82
"1130",87802,"WI","Wisconsin","Quantus Polls and News",NA,2024-08-15,601,"rv",47.8,46.9,82
"1131",87806,"AZ","Arizona","Siena/NYT",3,2024-08-15,677,"lv",48.5,44,82
"1132",87806,"AZ","Arizona","Siena/NYT",3,2024-08-15,677,"rv",47,43.5,82
"1133",87807,"NV","Nevada","Siena/NYT",3,2024-08-15,677,"lv",45.5,47,82
"1134",87807,"NV","Nevada","Siena/NYT",3,2024-08-15,677,"rv",44,46.5,82
"1135",87808,"NC","North Carolina","Siena/NYT",3,2024-08-14,655,"lv",47.5,45.5,83
"1136",87808,"NC","North Carolina","Siena/NYT",3,2024-08-14,655,"rv",47,44,83
"1137",87809,"GA","Georgia","Siena/NYT",3,2024-08-14,661,"lv",45,48.5,83
"1138",87809,"GA","Georgia","Siena/NYT",3,2024-08-14,661,"rv",42.5,49,83
"1139",87812,"PA","Pennsylvania","Focaldata",NA,2024-08-16,719,"a",47,47,81
"1140",87812,"PA","Pennsylvania","Focaldata",NA,2024-08-16,719,"lv",49.2,48.35,81
"1141",87812,"PA","Pennsylvania","Focaldata",NA,2024-08-16,NA,"rv",49,46,81
"1142",87813,"MI","Michigan","Focaldata",NA,2024-08-16,702,"a",50,42,81
"1143",87813,"MI","Michigan","Focaldata",NA,2024-08-16,702,"lv",51.95,45.35,81
"1144",87813,"MI","Michigan","Focaldata",NA,2024-08-16,NA,"rv",50,44,81
"1145",87814,"GA","Georgia","Focaldata",NA,2024-08-16,651,"a",46,47,81
"1146",87814,"GA","Georgia","Focaldata",NA,2024-08-16,651,"lv",46.65,50.7,81
"1147",87814,"GA","Georgia","Focaldata",NA,2024-08-16,NA,"rv",46,47,81
"1148",87815,"AZ","Arizona","Focaldata",NA,2024-08-16,702,"a",42,46,81
"1149",87815,"AZ","Arizona","Focaldata",NA,2024-08-16,702,"lv",46.75,48.65,81
"1150",87815,"AZ","Arizona","Focaldata",NA,2024-08-16,NA,"rv",45,45,81
"1151",87816,"NC","North Carolina","Focaldata",NA,2024-08-16,702,"a",47,43,81
"1152",87816,"NC","North Carolina","Focaldata",NA,2024-08-16,702,"lv",48.4,47.9,81
"1153",87816,"NC","North Carolina","Focaldata",NA,2024-08-16,NA,"rv",47,44,81
"1154",87817,"WI","Wisconsin","Focaldata",NA,2024-08-16,700,"a",50,43,81
"1155",87817,"WI","Wisconsin","Focaldata",NA,2024-08-16,700,"lv",51.05,45.75,81
"1156",87817,"WI","Wisconsin","Focaldata",NA,2024-08-16,NA,"rv",50,42,81
"1157",87818,"NV","Nevada","Focaldata",NA,2024-08-16,678,"a",49,39,81
"1158",87818,"NV","Nevada","Focaldata",NA,2024-08-16,678,"lv",50.75,44.35,81
"1159",87818,"NV","Nevada","Focaldata",NA,2024-08-16,NA,"rv",49,39,81
"1160",87821,"AZ","Arizona","Redfield & Wilton Strategies",1.8,2024-08-15,592,"lv",43,44,82
"1161",87822,"FL","Florida","Redfield & Wilton Strategies",1.8,2024-08-15,1296,"lv",43,48,82
"1162",87823,"GA","Georgia","Redfield & Wilton Strategies",1.8,2024-08-15,692,"lv",46,46,82
"1163",87824,"MI","Michigan","Redfield & Wilton Strategies",1.8,2024-08-15,530,"lv",44,45,82
"1164",87825,"MN","Minnesota","Redfield & Wilton Strategies",1.8,2024-08-15,475,"lv",47,40,82
"1165",87826,"NV","Nevada","Redfield & Wilton Strategies",1.8,2024-08-15,536,"lv",42,43,82
"1166",87827,"NM","New Mexico","Redfield & Wilton Strategies",1.8,2024-08-15,453,"lv",47,41,82
"1167",87828,"NC","North Carolina","Redfield & Wilton Strategies",1.8,2024-08-15,601,"lv",44,47,82
"1168",87829,"PA","Pennsylvania","Redfield & Wilton Strategies",1.8,2024-08-15,825,"lv",46,44,82
"1169",87830,"WI","Wisconsin","Redfield & Wilton Strategies",1.8,2024-08-15,469,"lv",48,44,82
"1170",87834,"CA","California","ActiVote",NA,2024-08-19,400,"lv",65.3,34.7,78
"1171",87841,"PA","Pennsylvania","InsiderAdvantage",2,2024-08-19,800,"lv",46,46.6,78
"1172",87844,"NE","Nebraska CD-2","Remington",2.6,2024-08-17,656,"lv",50,42,80
"1173",87845,"VA","Virginia","Roanoke College",2.6,2024-08-16,691,"lv",46,43,81
"1174",87848,"AZ","Arizona","Navigator",1.3,2024-08-08,600,"lv",45.5,47.5,89
"1175",87849,"MI","Michigan","Navigator",1.3,2024-08-08,600,"lv",45.5,45,89
"1176",87850,"NC","North Carolina","Navigator",1.3,2024-08-08,600,"lv",46,47,89
"1177",87851,"PA","Pennsylvania","Navigator",1.3,2024-08-08,600,"lv",45,47,89
"1178",87852,"WI","Wisconsin","Navigator",1.3,2024-08-08,600,"lv",46.5,46.5,89
"1179",87856,"NH","New Hampshire","U. New Hampshire",2.6,2024-08-19,2048,"lv",51,45,78
"1180",87857,"VT","Vermont","U. New Hampshire",2.6,2024-08-19,924,"lv",68.5,28,78
"1181",87858,"ME","Maine","U. New Hampshire",2.6,2024-08-19,951,"lv",56.5,39.5,78
"1182",87859,"ME","Maine CD-1","U. New Hampshire",2.6,2024-08-19,476,"lv",64,36,78
"1183",87859,"ME","Maine CD-1","U. New Hampshire",2.6,2024-08-19,490,"lv",62,33,78
"1184",87860,"ME","Maine CD-2","U. New Hampshire",2.6,2024-08-19,432,"lv",52,47,78
"1185",87860,"ME","Maine CD-2","U. New Hampshire",2.6,2024-08-19,443,"lv",49,44,78
"1186",87861,"TX","Texas","University of Houston/Texas Southern University",2.2,2024-08-16,1365,"lv",44.6,49.5,81
"1187",87862,"NY","New York","ActiVote",NA,2024-08-21,400,"lv",58.3,41.7,76
"1188",87869,"NE","Nebraska CD-2","Change Research",1.4,2024-08-17,437,"lv",47,42,80
"1189",87870,"NC","North Carolina","SurveyUSA/High Point University",2.8,2024-08-21,941,"lv",47,47,76
"1190",87870,"NC","North Carolina","SurveyUSA/High Point University",2.8,2024-08-21,1053,"rv",46,45,76
"1191",87876,"UT","Utah","HarrisX",1.5,2024-08-09,800,"rv",26.5,55.5,88
"1192",87877,"PA","Pennsylvania","ActiVote",NA,2024-08-22,400,"lv",51.1,48.9,75
"1193",87878,"OH","Ohio","ActiVote",NA,2024-08-22,400,"lv",43.8,56.2,75
"1194",87879,"MO","Missouri","ActiVote",NA,2024-08-22,400,"lv",41.3,58.7,75
"1195",87882,"NM","New Mexico","Emerson",2.9,2024-08-22,965,"rv",52.3,43.3,75
"1196",87888,"VA","Virginia","Quantus Polls and News",NA,2024-08-22,629,"rv",48.6,45.8,75
"1197",87891,"CA","California","Capitol Weekly",NA,2024-08-15,1738,"lv",54,36.5,82
"1198",87893,"MI","Michigan","TIPP",1.8,2024-08-22,741,"lv",47.6,45.4,75
"1199",87893,"MI","Michigan","TIPP",1.8,2024-08-22,1001,"rv",45.05,43,75
"1200",87894,"PA","Pennsylvania","SoCal Strategies",NA,2024-08-23,713,"lv",45,47.5,74
"1201",87894,"PA","Pennsylvania","SoCal Strategies",NA,2024-08-23,800,"rv",44,46.5,74
"1202",87910,"TX","Texas","PPP",1.4,2024-08-22,725,"rv",43,47,75
"1203",87911,"FL","Florida","PPP",1.4,2024-08-22,837,"rv",46,49.5,75
"1204",87912,"AZ","Arizona","Noble Predictive Insights",2.4,2024-08-16,1003,"rv",43.5,45.5,81
"1205",87915,"MD","Maryland","Fabrizio/Impact",1.7,2024-08-20,600,"lv",61.5,30.5,77
"1206",87917,"NC","North Carolina","SoCal Strategies",NA,2024-08-27,612,"lv",46,50,70
"1207",87921,"AZ","Arizona","Strategies 360",1.3,2024-08-14,400,"rv",47,46,83
"1208",87922,"NV","Nevada","Strategies 360",1.3,2024-08-14,350,"rv",48,42,83
"1209",87926,"MI","Michigan","ActiVote",NA,2024-08-28,400,"lv",50.1,49.9,69
"1210",87930,"AZ","Arizona","Beacon/Shaw",2.8,2024-08-26,1014,"rv",49,48,71
"1211",87931,"GA","Georgia","Beacon/Shaw",2.8,2024-08-26,1014,"rv",49,47,71
"1212",87932,"NV","Nevada","Beacon/Shaw",2.8,2024-08-26,1026,"rv",49,47,71
"1213",87933,"NC","North Carolina","Beacon/Shaw",2.8,2024-08-26,999,"rv",48,49,71
"1214",87934,"MO","Missouri","YouGov",3,2024-08-16,900,"lv",41,54,81
"1215",87935,"AZ","Arizona","Emerson",2.9,2024-08-28,720,"lv",47.5,51.2,69
"1216",87936,"MI","Michigan","Emerson",2.9,2024-08-28,800,"lv",51.2,47.6,69
"1217",87937,"NV","Nevada","Emerson",2.9,2024-08-28,1168,"lv",49.4,48.8,69
"1218",87938,"PA","Pennsylvania","Emerson",2.9,2024-08-28,950,"lv",49.4,49.4,69
"1219",87939,"WI","Wisconsin","Emerson",2.9,2024-08-28,850,"lv",49.1,49.8,69
"1220",87940,"MI","Michigan","Fabrizio Ward",1.7,2024-08-21,400,"lv",45,45.5,76
"1221",87941,"PA","Pennsylvania","Fabrizio Ward",1.7,2024-08-21,400,"lv",44.5,45,76
"1222",87942,"WI","Wisconsin","Fabrizio Ward",1.7,2024-08-21,400,"lv",48,43.5,76
"1223",87943,"NC","North Carolina","Emerson",2.9,2024-08-28,775,"lv",49,49.9,69
"1224",87944,"GA","Georgia","Emerson",2.9,2024-08-28,800,"lv",50.1,49,69
"1225",87947,"FL","Florida","Targoz Market Research",1.8,2024-07-24,988,"lv",40.5,46.5,104
"1226",87947,"FL","Florida","Targoz Market Research",1.8,2024-07-24,1200,"rv",37,46.5,104
"1227",87951,"AZ","Arizona","Morning Consult",1.9,2024-08-27,776,"lv",48.5,47.5,70
"1228",87951,"AZ","Arizona","Morning Consult",1.9,2024-08-27,805,"rv",48.5,47.5,70
"1229",87952,"GA","Georgia","Morning Consult",1.9,2024-08-26,737,"lv",49,46.5,71
"1230",87952,"GA","Georgia","Morning Consult",1.9,2024-08-26,801,"rv",48,46.5,71
"1231",87953,"MI","Michigan","Morning Consult",1.9,2024-08-26,651,"lv",49,47,71
"1232",87953,"MI","Michigan","Morning Consult",1.9,2024-08-26,702,"rv",48.5,46,71
"1233",87954,"NV","Nevada","Morning Consult",1.9,2024-08-26,416,"lv",49,46,71
"1234",87954,"NV","Nevada","Morning Consult",1.9,2024-08-26,450,"rv",48.5,45,71
"1235",87955,"NC","North Carolina","Morning Consult",1.9,2024-08-26,645,"lv",48.5,48.5,71
"1236",87955,"NC","North Carolina","Morning Consult",1.9,2024-08-26,700,"rv",48.5,47,71
"1237",87956,"PA","Pennsylvania","Morning Consult",1.9,2024-08-26,758,"lv",51,47,71
"1238",87956,"PA","Pennsylvania","Morning Consult",1.9,2024-08-26,803,"rv",51,46,71
"1239",87957,"WI","Wisconsin","Morning Consult",1.9,2024-08-26,648,"lv",52.5,44,71
"1240",87957,"WI","Wisconsin","Morning Consult",1.9,2024-08-26,701,"rv",51.5,44,71
"1241",87959,"AZ","Arizona","Spry Strategies",1.5,2024-08-20,600,"lv",46.85,47.55,77
"1242",87960,"GA","Georgia","Spry Strategies",1.5,2024-08-20,600,"lv",47.85,48.7,77
"1243",87961,"NC","North Carolina","Spry Strategies",1.5,2024-08-20,600,"lv",46.85,46.25,77
"1244",87962,"PA","Pennsylvania","Spry Strategies",1.5,2024-08-20,600,"lv",47.25,46.1,77
"1245",87963,"WI","Wisconsin","Spry Strategies",1.5,2024-08-20,600,"lv",47.1,43.8,77
"1246",87964,"FL","Florida","Cherry Communications",1,2024-08-26,600,"lv",45,52,71
"1247",87966,"TN","Tennessee","ActiVote",NA,2024-08-29,400,"lv",36.9,63.1,68
"1248",87967,"IL","Illinois","ActiVote",NA,2024-08-29,400,"lv",57.8,42.2,68
"1249",87970,"MI","Michigan","EPIC/MRA",1.9,2024-08-26,600,"lv",45.5,46.5,71
"1250",87971,"NC","North Carolina","Redfield & Wilton Strategies",1.8,2024-08-28,812,"lv",44,45,69
"1251",87972,"AZ","Arizona","Redfield & Wilton Strategies",1.8,2024-08-28,530,"lv",45,46,69
"1252",87973,"FL","Florida","Redfield & Wilton Strategies",1.8,2024-08-28,850,"lv",43,48,69
"1253",87974,"GA","Georgia","Redfield & Wilton Strategies",1.8,2024-08-28,699,"lv",42,44,69
"1254",87975,"MI","Michigan","Redfield & Wilton Strategies",1.8,2024-08-28,761,"lv",47,44,69
"1255",87976,"MN","Minnesota","Redfield & Wilton Strategies",1.8,2024-08-28,426,"lv",51,42,69
"1256",87977,"NV","Nevada","Redfield & Wilton Strategies",1.8,2024-08-28,490,"lv",47,47,69
"1257",87978,"NM","New Mexico","Redfield & Wilton Strategies",1.8,2024-08-28,488,"lv",47,40,69
"1258",87979,"PA","Pennsylvania","Redfield & Wilton Strategies",1.8,2024-08-28,1071,"lv",46,45,69
"1259",87980,"WI","Wisconsin","Redfield & Wilton Strategies",1.8,2024-08-28,672,"lv",48,44,69
"1260",87984,"WV","West Virginia","Research America",0.7,2024-08-27,400,"rv",34,61,70
"1261",87986,"PA","Pennsylvania","Wick",1.4,2024-08-29,1607,"lv",48,48.5,68
"1262",87988,"MN","Minnesota","SurveyUSA",2.8,2024-08-29,635,"lv",48,43,68
"1263",87989,"NV","Nevada","InsiderAdvantage",2,2024-08-31,800,"lv",46.5,47.9,66
"1264",87990,"AZ","Arizona","InsiderAdvantage",2,2024-08-31,800,"lv",48.4,48.6,66
"1265",87991,"WI","Wisconsin","Trafalgar Group",0.7,2024-08-30,1083,"lv",46.2,47.3,67
"1266",87992,"MI","Michigan","Trafalgar Group",0.7,2024-08-30,1089,"lv",46.6,47,67
"1267",87993,"PA","Pennsylvania","Trafalgar Group",0.7,2024-08-30,1082,"lv",44.9,47,67
"1268",87994,"NC","North Carolina","InsiderAdvantage",2,2024-08-31,800,"lv",48.4,49.2,66
"1269",87995,"GA","Georgia","InsiderAdvantage",2,2024-08-31,800,"lv",48.3,47.6,66
"1270",87996,"NC","North Carolina","ActiVote",NA,2024-08-31,400,"lv",50,50,66
"1271",87997,"FL","Florida","ActiVote",NA,2024-08-31,400,"lv",46.6,53.4,66
"1272",87998,"TX","Texas","ActiVote",NA,2024-08-31,400,"lv",45.5,54.5,66
"1273",88000,"NE","Nebraska","SurveyUSA",2.8,2024-08-27,1293,"rv",37,54,70
"1274",88001,"NE","Nebraska CD-2","SurveyUSA",2.8,2024-08-27,507,"rv",47,42,70
"1275",88002,"OH","Ohio","SoCal Strategies",NA,2024-09-01,600,"lv",43,52,65
"1276",88006,"CA","California","Capitol Weekly",NA,2024-08-26,3154,"lv",55,35.5,71
"1277",88010,"MD","Maryland","Gonzales Research & Media Services",1.2,2024-08-30,820,"rv",56,35,67
"1278",88011,"NC","North Carolina","East Carolina University",2.6,2024-08-28,920,"lv",46.9,47.6,69
"1279",88014,"MI","Michigan","Glengariff Group Inc.",1.5,2024-08-28,600,"lv",43.5,44.7,69
"1280",88015,"AZ","Arizona","CNN/SSRS",2.8,2024-08-29,682,"lv",44,49,68
"1281",88016,"GA","Georgia","CNN/SSRS",2.8,2024-08-29,617,"lv",48,47,68
"1282",88017,"MI","Michigan","CNN/SSRS",2.8,2024-08-29,708,"lv",48,43,68
"1283",88018,"NV","Nevada","CNN/SSRS",2.8,2024-08-29,626,"lv",48,47,68
"1284",88019,"PA","Pennsylvania","CNN/SSRS",2.8,2024-08-29,789,"lv",47,47,68
"1285",88020,"WI","Wisconsin","CNN/SSRS",2.8,2024-08-29,976,"lv",50,44,68
"1286",88028,"OK","Oklahoma","SoonerPoll.com",1.8,2024-08-31,323,"lv",39.9,56,66
"1287",88032,"MI","Michigan","Z to A Research",NA,2024-08-26,500,"lv",47,47,71
"1288",88033,"PA","Pennsylvania","Z to A Research",NA,2024-08-26,613,"lv",46,46,71
"1289",88034,"WI","Wisconsin","Z to A Research",NA,2024-08-26,518,"lv",47,47,71
"1290",88036,"MT","Montana","Fabrizio/David Binder Research",NA,2024-08-29,600,"lv",41,56,68
"1291",88037,"AK","Alaska","Cygnal",2.1,2024-09-01,400,"lv",43.1,53,65
"1292",88044,"PA","Pennsylvania","Patriot Polling",1.1,2024-09-03,857,"rv",47.9,49,63
"1293",88045,"MI","Michigan","Patriot Polling",1.1,2024-09-03,822,"rv",48.4,47.6,63
"1294",88046,"WI","Wisconsin","Patriot Polling",1.1,2024-09-03,826,"rv",47.9,47.7,63
"1295",88047,"NC","North Carolina","Patriot Polling",1.1,2024-09-03,804,"rv",47.5,50,63
"1296",88048,"GA","Georgia","Patriot Polling",1.1,2024-09-03,814,"rv",48.3,48.9,63
"1297",88049,"AZ","Arizona","Patriot Polling",1.1,2024-09-03,804,"rv",46.9,48.5,63
"1298",88050,"NV","Nevada","Patriot Polling",1.1,2024-09-03,788,"rv",46.8,47,63
"1299",88063,"CA","California","Emerson",2.9,2024-09-05,815,"lv",60.8,38,61
"1300",88064,"FL","Florida","Emerson",2.9,2024-09-05,815,"lv",47.6,51.1,61
"1301",88065,"TX","Texas","Emerson",2.9,2024-09-05,845,"lv",48,50.9,61
"1302",88066,"OH","Ohio","Emerson",2.9,2024-09-05,945,"lv",44.7,54.3,61
"1303",88067,"TX","Texas","YouGov",3,2024-08-31,1200,"rv",44,49,66
"1304",88069,"AZ","Arizona","TIPP",1.8,2024-09-05,949,"lv",47.4,47.25,61
"1305",88069,"AZ","Arizona","TIPP",1.8,2024-09-05,1015,"rv",45.9,45.85,61
"1306",88070,"MI","Michigan","YouGov",3,2024-09-06,1077,"lv",50,49,60
"1307",88071,"PA","Pennsylvania","YouGov",3,2024-09-06,1078,"lv",50,50,60
"1308",88072,"WI","Wisconsin","YouGov",3,2024-09-06,946,"lv",51,49,60
"1309",88076,"WI","Wisconsin","BK Strategies",1.3,2024-08-21,600,"lv",48,45,76
"1310",88077,"NC","North Carolina","Florida Atlantic University/Mainstreet Research",NA,2024-09-06,619,"lv",47,48,60
"1311",88077,"NC","North Carolina","Florida Atlantic University/Mainstreet Research",NA,2024-09-06,692,"rv",46,47,60
"1312",88078,"GA","Georgia","Florida Atlantic University/Mainstreet Research",NA,2024-09-06,567,"lv",45,47,60
"1313",88078,"GA","Georgia","Florida Atlantic University/Mainstreet Research",NA,2024-09-06,647,"rv",44,47,60
"1314",88080,"PA","Pennsylvania","YouGov",3,2024-08-23,500,"a",43,41.75,74
"1315",88080,"PA","Pennsylvania","YouGov",3,2024-08-23,NA,"lv",47.5,46.5,74
"1316",88081,"WI","Wisconsin","YouGov",3,2024-08-23,500,"a",46.5,41,74
"1317",88081,"WI","Wisconsin","YouGov",3,2024-08-23,NA,"lv",50,45.5,74
"1318",88082,"MI","Michigan","YouGov",3,2024-08-23,500,"a",44,42.5,74
"1319",88082,"MI","Michigan","YouGov",3,2024-08-23,NA,"lv",47,47,74
"1320",88083,"NC","North Carolina","SurveyUSA",2.8,2024-09-07,676,"lv",49,46,59
"1321",88085,"AZ","Arizona","Morning Consult",1.9,2024-09-08,901,"lv",46.89,49.05,58
"1322",88086,"FL","Florida","Morning Consult",1.9,2024-09-08,3182,"lv",47.05,49.12,58
"1323",88087,"MD","Maryland","Morning Consult",1.9,2024-09-08,640,"lv",62.23,34.13,58
"1324",88088,"MI","Michigan","Morning Consult",1.9,2024-09-08,1368,"lv",49.19,46.12,58
"1325",88089,"NV","Nevada","Morning Consult",1.9,2024-09-08,516,"lv",47.58,48.45,58
"1326",88090,"OH","Ohio","Morning Consult",1.9,2024-09-08,1558,"lv",43.58,51.92,58
"1327",88091,"PA","Pennsylvania","Morning Consult",1.9,2024-09-08,1910,"lv",49.34,46.34,58
"1328",88092,"TX","Texas","Morning Consult",1.9,2024-09-08,2940,"lv",43.43,51.75,58
"1329",88093,"WI","Wisconsin","Morning Consult",1.9,2024-09-08,638,"lv",49.48,46.19,58
"1330",88094,"NC","North Carolina","Morning Consult",1.9,2024-09-08,1369,"lv",48.22,47.82,58
"1331",88095,"NC","North Carolina","Quinnipiac",2.8,2024-09-08,940,"lv",49.5,46.5,58
"1332",88097,"CO","Colorado","Morning Consult",1.9,2024-09-08,498,"lv",54.8,40.08,58
"1333",88098,"GA","Georgia","Morning Consult",1.9,2024-09-08,1405,"lv",48.39,47.51,58
"1334",88099,"MN","Minnesota","Morning Consult",1.9,2024-09-08,501,"lv",50.92,44.28,58
"1335",88100,"VA","Virginia","Morning Consult",1.9,2024-09-08,873,"lv",51.97,42.24,58
"1336",88101,"GA","Georgia","Quinnipiac",2.8,2024-09-08,969,"lv",45.5,49,58
"1337",88105,"VA","Virginia","Washington Post/George Mason University",2.7,2024-09-08,1005,"lv",50.5,42.5,58
"1338",88105,"VA","Virginia","Washington Post/George Mason University",2.7,2024-09-08,1005,"rv",50,42.5,58
"1339",88113,"NC","North Carolina","Redfield & Wilton Strategies",1.8,2024-09-09,495,"lv",45,44,57
"1340",88114,"AZ","Arizona","Redfield & Wilton Strategies",1.8,2024-09-09,765,"lv",46,47,57
"1341",88115,"FL","Florida","Redfield & Wilton Strategies",1.8,2024-09-09,1465,"lv",44,50,57
"1342",88116,"GA","Georgia","Redfield & Wilton Strategies",1.8,2024-09-09,562,"lv",47,49,57
"1343",88117,"MI","Michigan","Redfield & Wilton Strategies",1.8,2024-09-09,556,"lv",48,45,57
"1344",88118,"MN","Minnesota","Redfield & Wilton Strategies",1.8,2024-09-09,617,"lv",51,44,57
"1345",88119,"NV","Nevada","Redfield & Wilton Strategies",1.8,2024-09-09,698,"lv",45,46,57
"1346",88120,"NM","New Mexico","Redfield & Wilton Strategies",1.8,2024-09-09,521,"lv",49,44,57
"1347",88121,"PA","Pennsylvania","Redfield & Wilton Strategies",1.8,2024-09-09,801,"lv",45,45,57
"1348",88122,"WI","Wisconsin","Redfield & Wilton Strategies",1.8,2024-09-09,626,"lv",49,46,57
"1349",88125,"MI","Michigan","co/efficient",1.1,2024-09-06,931,"lv",47,47,60
"1350",88126,"WI","Wisconsin","co/efficient",1.1,2024-09-06,917,"lv",47,47,60
"1351",88127,"PA","Pennsylvania","co/efficient",1.1,2024-09-06,889,"lv",46,48,60
"1352",88128,"GA","Georgia","ActiVote",NA,2024-09-10,400,"lv",49.8,50.2,56
"1353",88134,"VA","Virginia","Virginia Commonwealth U.",2.1,2024-09-06,749,"rv",49.4,35.7,60
"1354",88134,"VA","Virginia","Virginia Commonwealth U.",2.1,2024-09-06,813,"a",46,36,60
"1355",88135,"WI","Wisconsin","Marquette Law School",3,2024-09-05,738,"lv",50,45.5,61
"1356",88135,"WI","Wisconsin","Marquette Law School",3,2024-09-05,822,"rv",49.5,45.5,61
"1357",88143,"MI","Michigan","InsiderAdvantage",2,2024-09-12,800,"lv",48,48.6,54
"1358",88149,"WA","Washington","Elway",1.9,2024-09-06,403,"rv",53,32,60
"1359",88150,"MI","Michigan","Cygnal",2.1,2024-09-01,600,"lv",47,46,65
"1360",88151,"IN","Indiana","Lake Research",1.2,2024-09-02,600,"lv",42,52,64
"1361",88155,"MN","Minnesota","Embold Research",1.4,2024-09-08,1616,"lv",48.8,44.6,58
"1362",88159,"AR","Arkansas","Hendrix College",0.9,2024-09-06,696,"lv",40,55,60
"1363",88160,"MI","Michigan","Mitchell",2.4,2024-09-11,580,"lv",47.5,47,55
"1364",88161,"NC","North Carolina","Quantus Polls and News",NA,2024-09-12,815,"lv",46.8,48.4,54
"1365",88162,"TX","Texas","Lake Research",1.2,2024-08-29,800,"rv",43,51,68
"1366",88163,"NH","New Hampshire","St. Anselm",2.4,2024-09-12,2241,"lv",51,43,54
"1367",88165,"AK","Alaska","Alaska Survey Research",1.9,2024-09-12,1254,"lv",42,47,54
"1368",88166,"MO","Missouri","GQR",2,2024-09-12,645,"lv",44,55,54
"1369",88169,"NC","North Carolina","Trafalgar Group",0.7,2024-09-12,1094,"lv",46,48.4,54
"1370",88172,"NC","North Carolina","TIPP",1.8,2024-09-13,973,"lv",45.9,48.9,53
"1371",88173,"WI","Wisconsin","InsiderAdvantage",2,2024-09-12,800,"lv",49,46.6,54
"1372",88175,"AZ","Arizona","Trafalgar Group",0.7,2024-09-12,1088,"lv",45.5,47.1,54
"1373",88178,"NM","New Mexico","Research & Polling",2.1,2024-09-13,532,"lv",49,39,53
"1374",88179,"IA","Iowa","Selzer",2.8,2024-09-11,656,"lv",43,47,55
"1375",88180,"NV","Nevada","Trafalgar Group",0.7,2024-09-13,1079,"lv",45.3,43.5,53
"1376",88184,"PA","Pennsylvania","Suffolk",2.9,2024-09-14,500,"lv",48.6,45.6,52
"1377",88186,"PA","Pennsylvania","InsiderAdvantage",2,2024-09-15,800,"lv",48.4,49.8,51
"1378",88187,"MD","Maryland","Emerson",2.9,2024-09-13,890,"lv",65.3,33.3,53
"1379",88188,"MO","Missouri","Emerson",2.9,2024-09-13,850,"lv",43.4,55.2,53
"1380",88189,"IN","Indiana","Emerson",2.9,2024-09-13,1000,"lv",40.7,57.9,53
"1381",88197,"GA","Georgia","Trafalgar Group",0.7,2024-09-15,1098,"lv",44.5,46.2,51
"1382",88202,"MO","Missouri","Change Research",1.4,2024-09-13,1237,"rv",41,50,53
"1383",88203,"AZ","Arizona","Data Orbital",2.9,2024-09-09,550,"lv",46,46.2,57
"1384",88204,"CA","California","Capitol Weekly",NA,2024-09-16,1054,"lv",55,34,50
"1385",88206,"GA","Georgia","U. Georgia SPIA",2.2,2024-09-15,1000,"lv",44.4,46.9,51
"1386",88207,"VA","Virginia","ActiVote",NA,2024-09-17,400,"lv",55.2,44.8,49
"1387",88209,"WI","Wisconsin","Fabrizio/Impact",1.7,2024-09-14,600,"lv",48.5,46.5,52
"1388",88211,"PA","Pennsylvania","Quinnipiac",2.8,2024-09-16,1331,"lv",51,45.5,50
"1389",88212,"MI","Michigan","Quinnipiac",2.8,2024-09-16,905,"lv",50.5,45.5,50
"1390",88213,"WI","Wisconsin","Quinnipiac",2.8,2024-09-16,1075,"lv",48.5,47.5,50
"1391",88217,"RI","Rhode Island","U. New Hampshire",2.6,2024-09-16,683,"lv",58,38,50
"1392",88218,"MA","Massachusetts","U. New Hampshire",2.6,2024-09-16,564,"lv",62,31,50
"1393",88219,"NH","New Hampshire","U. New Hampshire",2.6,2024-09-16,1695,"lv",54,43,50
"1394",88220,"ME","Maine","Pan Atlantic Research",2.1,2024-09-15,812,"lv",50,41,51
"1395",88221,"ME","Maine CD-1","Pan Atlantic Research",2.1,2024-09-15,414,"lv",58,32,51
"1396",88222,"ME","Maine CD-2","Pan Atlantic Research",2.1,2024-09-15,398,"lv",42,49,51
"1397",88225,"CA","California","PPIC",2.5,2024-09-09,1071,"lv",60,29,57
"1398",88227,"PA","Pennsylvania","Franklin and Marshall College",2.4,2024-09-15,890,"rv",49,46,51
"1399",88229,"NY","New York","Siena",2.7,2024-09-16,1003,"lv",53.5,41,50
"1400",88230,"MD","Maryland","PPP",1.4,2024-09-17,543,"v",64,33,49
"1401",88231,"PA","Pennsylvania","The Washington Post",3,2024-09-16,1003,"lv",48,47.5,50
"1402",88232,"PA","Pennsylvania","Marist",2.9,2024-09-17,1476,"lv",49,49,49
